"﻿AREA TERRITORIAL";"CODIGO CENTRO";"TIPO DE CENTRO";"CENTRO";"DOMICILIO";"MUNICIPIO";"DISTRITO MUNICIPAL";"COD. POSTAL";"TELEFONO";"FAX";"TITULARIDAD";"URL";"E-MAIL";"restaurant (nearest)";"restaurant address";"restaurant latitude";"restaurant longitude";"distance"
"Madrid-Capital";"28038987";"CAU PROF MUS";"PROGRESO MUSICAL";"Calle De Tutor, 52 ";"Madrid";"Moncloa-Aravaca";"28008";"915495036";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28038987";"progresomusical@telefonica.net";"Rodilla Princesa";"C/ Princesa, 76, 28008, MADRID";"40.4325";"-3.717299";"0.1812449917173468"
"Madrid-Capital";"28034283";"CAU PROF MUS";"SANTA CECILIA";"Calle De Vivero, 4 ";"Madrid";"Moncloa-Aravaca";"28040";"915353795";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28034283";"admon@santacecilia.info";"Rodilla Reina Victoria";"C/ Reina Victoria 47, 28003, MADRID";"40.446356";"-3.711621";"0.2556903692057386"
"Madrid-Capital";"28050203";"CAU PROF MUS";"SOTO MESA";"Calle De Santa Cruz De Marcenado, 1 ";"Madrid";"Centro";"28015";"915934855";"914470411";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28050203";"secretaria@sotomesa.com";"Rodilla San Bernardo";"C/ San Bernardo, 58. Local comercial, 28015, Madrid";"40.425486";"-3.707225";"0.3701594020645675"
"Madrid-Capital";"28049811";"CAU PROF MUS";"TEMPO MUSICAL";"Calle De Ramón De Aguinaga, 15 ";"Madrid";"Salamanca";"28028";"917240901";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28049811";"direccion@tempomusical.es";"Rodilla Manuel Becerra";"Plaza Manuel Becerra, 4 local, 28028, Madrid";"40.428205";"-3.669849";"0.6575403624760024"
"Madrid-Capital";"28075388";"CAU SU MUS";"CENTRO SUPERIOR DE ENSEÑANZA MUSICAL KATARINA GURSKA";"Calle De Santa Engracia, 181 ";"Madrid";"Chamberí";"28003";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075388";"centrosuperior@katarinagurska.com";"Rodilla Cuatro Caminos";"Glorieta de Cuatro Caminos, 9, 28020, Madrid";"40.447104";"-3.703508";"0.13592649096956214"
"Madrid-Capital";"28074931";"CAU SU MUS";"CENTRO SUPERIOR DE ENSEÑANZA MUSICAL PROGRESO MUSICAL";"Calle De Tutor, 52 ";"Madrid";"Moncloa-Aravaca";"28008";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28074931";"progresomusical@progresomusical.com";"Rodilla Princesa";"C/ Princesa, 76, 28008, MADRID";"40.4325";"-3.717299";"0.1812449917173468"
"Madrid-Capital";"28077397";"CAU SU MUS";"CENTRO SUPERIOR MUSICA CREATIVA";"Calle De La Palma, 35 ";"Madrid";"Centro";"28004";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077397";"null";"Rodilla San Bernardo";"C/ San Bernardo, 58. Local comercial, 28015, Madrid";"40.425486";"-3.707225";"0.25151959892586184"
"Madrid-Capital";"28077324";"CAU SU MUS";"ESCUELA SUPERIOR DE MÚSICA NUESTRA SEÑORA DE LORETO";"Calle Del Príncipe De Vergara, 42 ";"Madrid";"Salamanca";"28001";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077324";"null";"Rodilla Conde Peñalver";"C/ Conde Peñalver 9, 28006, MADRID";"40.425661";"-3.675853";"0.3992324047399036"
"Madrid-Capital";"28076435";"CAU SU MUS";"ESCUELA SUPERIOR DE MUSICA REINA SOFIA";"Calle De Requena, 1 ";"Madrid";"Centro";"28013";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28076435";"null";"Rodilla Arenal";"C/ Arenal 23, 28013, MADRID";"40.417761";"-3.708965";"0.28261860158227137"
"Madrid-Capital";"28058792";"CAU PROF DANZA";"CENTRO DE DANZA CARMEN ROCHE";"Calle De Coslada, 7 ";"Madrid";"Salamanca";"28028";"913610247";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28058792";"jefaturadanza@scaena.net";"Rodilla Francisco Silvela";"C/ Francisco Silvela 49, 28027, MADRID";"40.433741";"-3.673721";"0.43424768231289657"
"Madrid-Capital";"28077403";"CAU PROF DANZA";"ESCUELA VÍCTOR ULLATE";"Calle Del Doctor Casteló, 7 ";"Madrid";"Retiro";"28009";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077403";"null";"Rodilla Ibiza";"C/ Ibiza, 41, 28009, MADRID";"40.418264";"-3.673196";"0.5190116151269247"
"Madrid-Sur";"28067781";"CAU SU DANZA";"INSTITUTO SUPERIOR DE DANZA ALICIA ALONSO";"Camino Del Molino ";"Fuenlabrada";"-";"28943";"914888177";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28067781";"instituto.danza@hotmail.com";"Rod. Sodexo Fuenlabrada";"Camino del Molino, 2, Zona Admisiones, 28942, Fuenlabrada";"40.286685";"-3.816255";"0.5242396272711634"
"Madrid-Capital";"28073677";"CAU SU ARTE DRA";"SCAENA";"Calle De Coslada, 7 Bis ";"Madrid";"Salamanca";"28028";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28073677";"scaena@scaena.net";"Rodilla Francisco Silvela";"C/ Francisco Silvela 49, 28027, MADRID";"40.433741";"-3.673721";"0.441168819240691"
"Madrid-Sur";"28078845";"CAU ENS. DEP. GM/SUP";"ACADEF FORMACION PROFESIONAL DEPORTIVA";"Avenida De Pablo Iglesias, 6 ";"Alcorcón";"-";"28922";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28078845";"null";"Rodilla Tres Aguas";"Avda San Martin de Valdeiglesias 24 Local 132, 28922, MADRID";"40.357282";"-3.834849";"1.6188420176957532"
"Madrid-Este";"28079722";"CAU ENS. DEP. GM/SUP";"ACADEF FÚTBOL ALCALÁ";"Calle Cogolludo, S/n ";"Alcalá de Henares";"-";"28805";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28079722";"null";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"3.391775517761888"
"Madrid-Oeste";"28079591";"CAU ENS. DEP. GM/SUP";"ACADEF GUADARRAMA";"Calle Santa Emilia, 20 ";"Guadarrama";"-";"28430";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28079591";"null";"Rodilla Camilo Jose Cela";"C/ Camilo Jose Cela, 3, 28232, LAS ROZAS";"40.520154";"-3.8968";"16.742992323541067"
"Madrid-Capital";"28077567";"CAU ENS. DEP. GM/SUP";"ACADEMIA NACIONAL DE ENTRENADORES DE FUTBOL";"Calle De Martín De Vargas, 23 ";"Madrid";"Arganzuela";"28005";"912284725";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077567";"info@anefescuela.es";"Rodilla Delicias";"Pº Delicias 44, 28045, MADRID";"40.402841";"-3.693874";"0.6286579915505903"
"Madrid-Capital";"28075081";"CAU ENS. DEP. GM/SUP";"AFEN ESCUELA TECNICO DEPORTIVO";"Avenida De Alfonso Xiii, 127 ";"Madrid";"Chamartín";"28016";"615509470";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075081";"info@afentd.com";"Rodilla Rep. Dominicana";"Plaza de la República Dominicana, 3, 28016, Madrid";"40.458979";"-3.677324";"0.5521262551459262"
"Madrid-Oeste";"28075091";"CAU ENS. DEP. GM/SUP";"AFEN ESCUELA TECNICO DEPORTIVO";"Calle Barco, 2 ";"Majadahonda";"-";"28222";"607773137";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075091";"info@afentd.com";"Rodilla CC Centro Oeste";"CC Oeste. C/ Las Moreras s/n. P. I. El Carralero, 28222, Majadahonda";"40.453025";"-3.867962";"0.8612201603547788"
"Madrid-Este";"28075297";"CAU ENS. DEP. GM/SUP";"AFEN ESCUELA TECNICO DEPORTIVO";"Avenida Lope De Figueroa, 27b ";"Alcalá de Henares";"-";"28804";"629456366";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075297";"info@afentd.com";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"0.9982702461001463"
"Madrid-Oeste";"28077750";"CAU ENS. DEP. GM/SUP";"AULA DE ENSEÑANZAS DEPORTIVAS";"Calle De Monterrey, 1 ";"Rozas de Madrid, Las";"-";"28231";"679825215";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077750";"direccion@sidfor.es";"Rodilla Majadahonda";"C/ Doctor Calero Nº 14, 28220, Majadahonda";"40.473826";"-3.871888";"1.4368001056959072"
"Madrid-Capital";"28075923";"CAU ENS. DEP. GM/SUP";"CADE";"Paseo De La Alameda De Osuna, 60 ";"Madrid";"Barajas";"28042";"917427011";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075923";"colegio@colegio_alameda.com";"Rodilla Plenilunio";"CC.Plenilunio, Aracne local 210 2ª  Planta, 28022, MADRID";"40.447127";"-3.587358";"1.092028217187754"
"Madrid-Este";"28078110";"CAU ENS. DEP. GM/SUP";"CEFATED";"Avenida De Berlín, 3 ";"Arganda del Rey";"-";"28500";"675147464";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28078110";"DIRECTORTECNICO@CEFATED.COM";"Rodilla H2Ocio";"C/Marie Curie 4 kiosko planta baja, 28521, Rivas-Vaciamadrid";"40.337324";"-3.526776";"7.849531834601159"
"Madrid-Capital";"28074414";"CAU ENS. DEP. GM/SUP";"CENAFE";"Calle De Pío Felipe, 12 ";"Madrid";"Puente de Vallecas";"28038";"912486617";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28074414";"info@cenafe.es";"Rodilla Conde Casal";"C/ Doctor Esquerdo, 173, 28007, MADRID";"40.407306";"-3.670023";"2.0353171943559993"
"Madrid-Capital";"28079813";"CAU ENS. DEP. GM/SUP";"CENAFE BALONCESTO";"Calle Del Guadalquivir, 9 ";"Madrid";"-";"28002";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28079813";"null";"Rodilla P.º de la Habana";"Paseo Habana, 28036, Madrid 25";"40.451131";"-3.686838";"0.5154785927556569"
"Madrid-Capital";"28079205";"CAU ENS. DEP. GM/SUP";"CENTRO ACADEMICO DE ENTRENADORES DE FUTBOL DE ARTURO SORIA";"Calle Del Duque De Tamames, 9 ";"Madrid";"Ciudad Lineal";"28043";"637940736";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28079205";"administracion@acadef.es";"Rodilla Arturo Soria Plza";"C/ Arturo Soria, nº 126-128, 28043, Madrid";"40.450039";"-3.650361";"0.22800808808369258"
"Madrid-Oeste";"28074888";"CAU ENS. DEP. GM/SUP";"CENTRO ACADEMICO DE ENTRENADORES DE FUTBOL DE BOADILLA DEL MONTE";"Avenida De La Condesa De Chinchón, 21 ";"Boadilla del Monte";"-";"28660";"657285268";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28074888";"director.academico@acadef.es";"Rodilla Boadilla dl Monte";"Av. del Infante Don Luis 10, 28660, BOADILLA DEL MONTE";"40.406064";"-3.896661";"0.91968427851078"
"Madrid-Norte";"28075406";"CAU ENS. DEP. GM/SUP";"CENTRO DE ENSEÑANZAS DEPORTIVAS GSD";"Avenida De Madrid, 18 ";"Buitrago del Lozoya";"-";"28730";"918680200";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075406";"buitrago@gredossandiego.com";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"37.288535635847296"
"Madrid-Norte";"28076617";"CAU ENS. DEP. GM/SUP";"CENTRO DE ENSEÑANZAS DEPORTIVAS SALESIANOS SOTO DEL REAL";"Calle Real, 21 ";"Soto del Real";"-";"28791";"918477278";"918480065";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28076617";"secretaria@salesianoselpilar.com";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"9.850491005243786"
"Madrid-Capital";"28075194";"CAU ENS. DEP. GM/SUP";"CENTRO DE ESTUDIOS SUPERIORES EL VALLE";"Calle De Ana De Austria, 60 ";"Madrid";"Hortaleza";"28050";"917188426";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075194";"ces@colegioelvalle.com";"Rodilla Sanchinarro";"C.C. Sanchinarro, C/ Margarita de Parma, 1, 28050, Madrid";"40.497603";"-3.661033";"0.7146554163008909"
"Madrid-Oeste";"28070561";"CAU ENS. DEP. GM/SUP";"CENTRO DE FORMACION DE ESQUI MADRILEÑO";"Avenida De España, 141 ";"Rozas de Madrid, Las";"-";"28231";"916344301";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070561";"info@tecnicoesquimadrid.com";"Rodilla Las Rozas";"C/ Real, 2, 28230, LAS ROZAS";"40.492517";"-3.874345";"0.9458566459752311"
"Madrid-Capital";"28070524";"CAU ENS. DEP. GM/SUP";"CENTRO DE FORMACION DE TECNICOS DEPORTIVOS EN DEPORTES DE INVIERNO F.M.D.I.";"Carretera De Colmenar Viejo, 12,8 ";"Madrid";"Fuencarral-El Pardo";"28049";"913646340";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28070524";"administracion@fmdi.es";"Rodilla Montecarmelo";"CC Montecarmelo  C/ Monasterio Arlanza Nº 20, 28049, Madrid";"40.510216";"-3.690573";"1.5452548538278954"
"Madrid-Este";"28077041";"CAU ENS. DEP. GM/SUP";"CENTRO DE FORMACIÓN LAS CADENAS";"Carretera De Alcalá A Valdeavero, Km.2,4 ";"Camarma de Esteruelas";"-";"28816";"918857093";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077041";"centroformacion@hipicalascadenas.com";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"5.814777858520726"
"Madrid-Capital";"28077257";"CAU ENS. DEP. GM/SUP";"CENTRO DE LA FEDERACION MADRILEÑA DE VELA";"Avenida De Salas De Los Infantes, 1 ";"Madrid";"Fuencarral-El Pardo";"28034";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077257";"null";"Rodilla Las Torres";"Paseo de la Castellana 274, 28046, MADRID";"40.474669";"-3.6864";"1.2800697427339607"
"Madrid-Capital";"28071334";"CAU ENS. DEP. GM/SUP";"CENTRO DE LA REAL FEDERACION ESPAÑOLA DE ATLETISMO";"Avenida De Juan De Herrera, S/n ";"Madrid";"Moncloa-Aravaca";"28040";"915499859";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071334";"formacion@rfea.es";"Rodilla Fundación Jímenez Diaz";"Hosp. Fund. Jimenez Diaz Avd. Reyes Catolicos 2, 28040, Madrid";"40.439035";"-3.718377";"0.984161758645355"
"Madrid-Capital";"28071097";"CAU ENS. DEP. GM/SUP";"CENTRO DE LA REAL FEDERACION ESPAÑOLA DE BALONMANO";"Avenida De Juan De Herrera, S/n ";"Madrid";"Moncloa-Aravaca";"28040";"915483558";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071097";"rfebm@rfebm.com";"Rodilla Fundación Jímenez Diaz";"Hosp. Fund. Jimenez Diaz Avd. Reyes Catolicos 2, 28040, Madrid";"40.439035";"-3.718377";"0.984161758645355"
"Madrid-Sur";"28076137";"CAU ENS. DEP. GM/SUP";"CENTRO DE TECNICOS DEPORTIVOS MIRASUR";"Calle Pablo Gargallo, S/n ";"Pinto";"-";"28320";"916923861";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28076137";"isedigest@isedi.es";"Rodilla Factory Getafe";"CC.Factory Getafe Local 58 Río Guadalquivir 15, 28906, GETAFE";"40.27256";"-3.6943";"1.9273636510995715"
"Madrid-Oeste";"28076058";"CAU ENS. DEP. GM/SUP";"CENTRO DEPORTIVO ZOLA";"Avenida Esparta, 6 ";"Rozas de Madrid, Las";"-";"28232";"916316253";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28076058";"secretaria@colegioszola.es";"Rodilla Camilo Jose Cela";"C/ Camilo Jose Cela, 3, 28232, LAS ROZAS";"40.520154";"-3.8968";"1.6226414008917989"
"Madrid-Este";"28079126";"CAU ENS. DEP. GM/SUP";"CENTRO SUPERIOR DE ENSEÑANZAS DEPORTIVAS ALFONSO X EL SABIO";"Avenida De La Constitución, S/n ";"Loeches";"-";"28890";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28079126";"null";"ECI ALCALA DE HENARES";"ECI Alcala de Henares Av. Juan Carlos I s/n, 28806, Alcala de Henares";"40.479153";"-3.401884";"10.062603661028536"
"Madrid-Oeste";"28064019";"CAU ENS. DEP. GM/SUP";"CIUDAD DEL FUTBOL";"Calle Ramón Y Cajal, S/n ";"Rozas de Madrid, Las";"-";"28232";"914959800";"914959801";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28064019";"ocallejo@rfef.es";"Rodilla Camilo Jose Cela";"C/ Camilo Jose Cela, 3, 28232, LAS ROZAS";"40.520154";"-3.8968";"0.18510713289607722"
"Madrid-Capital";"28072491";"CAU ENS. DEP. GM/SUP";"ESCUELA DE ENTRENADORES ESTUDIANTES";"Calle De Fromista, 1 ";"Madrid";"Fuencarral-El Pardo";"28050";"915624022";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28072491";"escueladeentrenadores@clubestudiantes.com";"Rodilla Las Tablas";"C/ Castiello de Jaca 18, 28050, Madrid";"40.509955";"-3.678223";"0.14186982857884672"
"Madrid-Sur";"28076851";"CAU ENS. DEP. GM/SUP";"ESCUELA DEPORTIVA NOVA HISPALIS";"Avenida Dos De Mayo, S/n ";"Sevilla la Nueva";"-";"28609";"918128291";"911230617";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28076851";"info@colegionovahispalis.com";"Rodilla Xanadú";"C.C. Madrid Xanadú Local 116,Somosierra, 28939, ";"40.299309";"-3.926597";"10.522521064078658"
"Madrid-Norte";"28076630";"CAU ENS. DEP. GM/SUP";"ESCUELA HIPICA SOTO DEL ESPINAR";"Camino Del Espinar, S/n ";"Fuente el Saz de Jarama";"-";"28140";"916200740";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28076630";"laura@sotodelespinar.com";"Rodilla Alegra";"Calle Salvador Madariaga s/n , 28702, S.S. DE LOS REYES";"40.566539";"-3.609529";"7.062917455801643"
"Madrid-Capital";"28079141";"CAU ENS. DEP. GM/SUP";"ESCUELA NACIONAL DE ENTRENADORES DE ESGRIMA";"Calle De Matilde Landa, 18 ";"Madrid";"Tetuán";"28029";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28079141";"null";"Rodilla Las Torres";"Paseo de la Castellana 274, 28046, MADRID";"40.474669";"-3.6864";"0.5295335610822207"
"Madrid-Sur";"28075421";"CAU ENS. DEP. GM/SUP";"ESCUNE FORMACION";"Calle Camino De Sacedón, 15 ";"Villaviciosa de Odón";"-";"28670";"916658303";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075421";"info@escune.com";"Rodilla Villavicosa Odon";"Avda Príncipe de Asturias, 131, 28670, Villaviciosa de Odón";"40.356444";"-3.902889";"0.6200542095755126"
"Madrid-Capital";"28064020";"CAU ENS. DEP. GM/SUP";"FEDERACION DE FUTBOL DE MADRID";"Calle De Benjamín Palencia, 27 ";"Madrid";"Puente de Vallecas";"28038";"917791610";"917781228";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28064020";"escuelaentrenadores@ffmadrid.org";"Rodilla Conde Casal";"C/ Doctor Esquerdo, 173, 28007, MADRID";"40.407306";"-3.670023";"2.4360162756168457"
"Madrid-Capital";"28078924";"CAU ENS. DEP. GM/SUP";"FORMACION, DEPORTE Y EMPLEO ESCUELA DEPORTIVA";"Calle De La Gaviota, 14 ";"Madrid";"Carabanchel";"28025";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28078924";"null";"Rodilla Oca";"Calle Oca 102, 28025, MADRID";"40.388342";"-3.743396";"0.7544086642086879"
"Madrid-Sur";"28077154";"CAU ENS. DEP. GM/SUP";"GM FOOTBALL ACADEMY";"Calle Camino De Humanes, 40 ";"Móstoles";"-";"28938";"911373819";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077154";"info@gmfacademy.com";"Rodilla Móstoles";"Av. Dos de Mayo, 6, 28931, MOSTOLES";"40.322042";"-3.865115";"1.1632306333451314"
"Madrid-Norte";"28077488";"CAU ENS. DEP. GM/SUP";"HIPICA CLUB DEPORTIVO DEL JARAMA-RACE";"Carretera Burgos Km.28,1urb. Ciudalcampo ";"San Sebastián de los Reyes";"-";"-";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077488";"null";"Rodilla Alegra";"Calle Salvador Madariaga s/n , 28702, S.S. DE LOS REYES";"40.566539";"-3.609529";"6.085805275985277"
"Madrid-Capital";"28075522";"CAU ENS. DEP. GM/SUP";"INSTEDE MADRID SAN VIATOR";"Plaza De Fernández Ladreda, 2 ";"Madrid";"Usera";"28026";"670549114";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075522";"info@instede.com";"Rodilla Plaza Eliptica";"Interc. Eliptica Pz. Ferndez. Ladreda s/n -L13-L14, 28026, MADRID";"40.384877";"-3.705286";"0.9933365156250228"
"Madrid-Oeste";"28078389";"CAU ENS. DEP. GM/SUP";"MADRID FOOTBALL ACADEMY";"Calle Transversal Cuatro, 4 ";"Pozuelo de Alarcón";"-";"-";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28078389";"null";"Rodilla Uni. Fco. Vitoria";"Universidad Francisco de Vitoria, 28223, Pozuelo de Alarcón";"40.440278";"-3.835095";"1.5283620185629019"
"Madrid-Oeste";"28075339";"CAU ENS. DEP. GM/SUP";"MIRABAL SPORTS TRAINING CENTER";"Calle Del Monte Almenara, S/n ";"Boadilla del Monte";"-";"28669";"649963121";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28075339";"info@mifra.es";"Rodilla Boadilla dl Monte";"Av. del Infante Don Luis 10, 28660, BOADILLA DEL MONTE";"40.406064";"-3.896661";"1.0571661952283655"
"Madrid-Oeste";"28077701";"CAU ENS. DEP. GM/SUP";"MONTESSIERRA";"Avenida De Mataespesa, 45 ";"Alpedrete";"-";"28430";"918579303";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077701";"secretaria@tecnicosdeportivosmontessierra.com";"Rodilla Camilo Jose Cela";"C/ Camilo Jose Cela, 3, 28232, LAS ROZAS";"40.520154";"-3.8968";"19.549288213938485"
"Madrid-Capital";"28079163";"CAU ENS. DEP. GM/SUP";"MONTFORT BASKET SG";"Calle De Eugenia De Montijo, 92 ";"Madrid";"-";"-";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28079163";"null";"Rodilla Oca";"Calle Oca 102, 28025, MADRID";"40.388342";"-3.743396";"1.2525892769598383"
"Madrid-Sur";"28077166";"CAU ENS. DEP. GM/SUP";"TANDEM";"Calle De Asturias, 8 ";"Alcorcón";"-";"28922";"687880691";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077166";"madrid@tdtandem.com";"Rodilla Villavicosa Odon";"Avda Príncipe de Asturias, 131, 28670, Villaviciosa de Odón";"40.356444";"-3.902889";"2.0386487801832387"
"Madrid-Este";"28077452";"CAU ENS. DEP. GM/SUP";"TD JUMP UP";"Plaza Pablo De Olavide, S/n ";"Torrejón de Ardoz";"-";"28850";"-";"-";"Privado";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28077452";"null";"ECI ALCALA DE HENARES";"ECI Alcala de Henares Av. Juan Carlos I s/n, 28806, Alcala de Henares";"40.479153";"-3.401884";"7.078839741574942"
